"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"1030224","","ＳＡＧＡサンライズパーク北","","33.27857","130.292695","","","1","","",""
"1030225","","館橋","","33.28103","130.29215","","","1","","",""
"1030226","","高木瀬小学校前","","33.284275","130.291215","","","1","","",""
"1030229","","三本松","","33.29477","130.286785","","","1","","",""
"1030230","","川原","","33.298825","130.285385","","","1","","",""
"1030231","","福田","","33.30178","130.2844","","","1","","",""
"1030232","","グリコ佐賀工場前","","33.3045445","130.283372","","","1","","",""
"1030233","","尼寺","","33.30855","130.282035","","","1","","",""
"1030234","","尼寺東","","33.3105083","130.284374","","","1","","",""
"1030235","","真島","","33.311015","130.28823","","","1","","",""
"1030236","","福島","","33.31091","130.292475","","","1","","",""
"1030237","","西千布","","33.310495","130.29728","","","1","","",""
"1030238","","千布","","33.310265","130.300115","","","1","","",""
"1030239","","金立団地前","","33.31211","130.300975","","","1","","",""
"1030240","","整肢学園前","","33.315168","130.3011077","","","1","","",""
"1030241","","金立","","33.31902","130.30118","","","1","","",""
"1030242","","正現社前","","33.3204755","130.302338","","","1","","",""
"1030243","","来迎寺","","33.321525","130.306145","","","1","","",""
"1030244","","若宮原","","33.322525","130.313075","","","1","","",""
"1030245","","自動車試験場前","","33.32365","130.31613","","","1","","",""
"1030246","","運転免許センター","","33.32443","130.31787","","","1","","",""
"1030247","","開拓入口","","33.32502","130.30476","","","1","","",""
"1030248","","弘学館前","","33.328065","130.30526","","","1","","",""
"1030249","","金立いこいの広場","","33.32827","130.308775","","","1","","",""
"1030250","","島崎","","33.32505","130.3086","","","1","","",""
"1059338","","新栄団地","","33.25953","130.277175","","","1","","",""
"1059339","","八戸溝一丁目","","33.26142","130.27522","","","1","","",""
"1059340","","八戸溝二丁目","","33.26175","130.274065","","","1","","",""
"1059341","","西佐賀団地","","33.261345","130.270375","","","1","","",""
"1059342","","鍋島駅北","","33.260555","130.26602","","","1","","",""
"1059343","","江頭","","33.26268","130.2641","","","1","","",""
"3607021","","加布里","","33.546221","130.160907","","","1","","",""
"3607038","","加布里東口","","33.546647","130.164252","","","1","","",""
"3607020","","犬石","","33.546537","130.170842","","","1","","",""
"3607019","","赤坂","","33.547107","130.17606","","","1","","",""
"3607001","","神在","","33.548171","130.182369","","","1","","",""
"3607002","","荻の浦","","33.552835","130.189174","","","1","","",""
"3607003","","筒井町","","33.557448","130.19326","","","1","","",""
"3607004","","前原","","33.559378","130.199439","","","1","","",""
"3607133","","上町（前原）","","33.558281","130.204557","","","1","","",""
"3607238","","篠原公園","","33.553985","130.204798","","","1","","",""
"3607226","","南風台東","","33.550353","130.199826","","","1","","",""
"3607232","","南風台中央","","33.548857","130.196004","","","1","","",""
"3607243","","前原インター口","","33.544378","130.196721","","","1","","",""
"3607272","","産業団地前","","33.542217","130.198632","","","1","","",""
"3606007","","天神四丁目","","33.593222","130.401176","","","1","","",""
"3606006","","中洲","","33.594224","130.403082","","","1","","",""
"3606005","","博多五町","","33.596938","130.40572","","","1","","",""
"3606004","","呉服町","","33.597547","130.409965","","","1","","",""
"3606003","","祗園町","","33.594772","130.413547","","","1","","",""
"3606002","","博多バスターミナル","","33.591486","130.419726","","","1","","",""
"3606008","","天神三丁目","","33.591423","130.396297","","","1","","",""
"3607292","","伊都営業所","","33.602882","130.210134","","","1","","",""
"3607295","","扇原","","33.611178","130.201507","","","1","","",""
"3607068","","谷","","33.613884","130.198835","","","1","","",""
"3607067","","桜井","","33.620198","130.192915","","","1","","",""
"3607066","","伊牟田","","33.621955","130.187079","","","1","","",""
"3607065","","赤隈","","33.62054","130.181149","","","1","","",""
"3607064","","桜野小学校","","33.618407","130.177979","","","1","","",""
"3607063","","間少路","","33.616632","130.172546","","","1","","",""
"3607062","","野北","","33.614235","130.166153","","","1","","",""
"3607061","","久米","","33.609159","130.17121","","","1","","",""
"3607060","","吉田","","33.6010284","130.1830959","","","1","","",""
"3007297","","井田原北","","33.591742","130.18336","","","1","","",""
"3607059","","井田原","","33.588118","130.184144","","","1","","",""
"3007298","","志摩中央公園前","","33.58247","130.184264","","","1","","",""
"3607057","","夫婦橋","","33.577663","130.187016","","","1","","",""
"3607056","","作出入口","","33.573713","130.187922","","","1","","",""
"3607055","","大浦台団地入口","","33.569709","130.188088","","","1","","",""
"3607054","","加布羅","","33.565159","130.18987","","","1","","",""
"3607053","","北新地","","33.562178","130.195431","","","1","","",""
"3607268","","商工会前","","33.560639","130.197902","","","1","","",""
"3401792","","伊万里営業所","","33.27393","129.871069","","","1","","",""
"3115671","","伊万里駅前","","33.2722167","129.8760967","","","1","","",""
"3115672","","東町（伊万里）","","33.27453","129.88352","","","1","","",""
"3115684","","伊万里ふるさと村","","33.31304","129.928625","","","1","","",""
"3115692","","北波多","","33.373245","129.94754","","","1","","",""
"3066323","","山本","","33.39247","129.980895","","","1","","",""
"3066331","","唐津インター口（原中原）","","33.41492","129.994645","","","1","","",""
"3066335","","今組","","33.430895","130.001455","","","1","","",""
"3050270","","鏡山下","","33.4359","130.01256","","","1","","",""
"3001898","","横田下東","","33.438613","130.033824","","","1","","",""
"3602371","","天神日銀前","","33.592834","130.399857","","","1","","",""
"3602370","","西鉄天神高速バスターミナル","","33.588262","130.40045","","","1","","",""
"3606199","","福岡空港国内線","","33.59931","130.447401","","","1","","",""
"3004035","","丸宗","","33.431855","129.981094","","","1","","",""
"3007048","","用尺南","","33.437219","129.981529","","","1","","",""
"3003027","","栄町東","","33.4465","129.97775","","","1","","",""
"3001023","","大手口","","33.449402","129.969709","","","1","","",""
"3078373","","アルピノ前","","33.446205","129.97023","","","1","","",""
"3121789","","宝当桟橋","","33.450031","129.975837","","","1","","",""
"3001909","","早稲田佐賀中高前","","33.452757","129.976168","","","1","","",""
"3024130","","唐津駅","","33.44643","129.96823","","","1","","",""
"3046232","","汐の先","","33.443865","129.96743","","","1","","",""
"3004034","","まいづる９９９前","","33.438935","129.967379","","","1","","",""
"3078378","","長谷団地","","33.435951","129.974112","","","1","","",""
"3078379","","唐津赤十字病院","","33.43391","129.97391","","","1","","",""
"3078377","","和多田新道","","33.4382025","129.9750645","","","1","","",""
"3078376","","町田四丁目","","33.4406865","129.9736515","","","1","","",""
"3078375","","町田三丁目（中野窯）","","33.442361","129.9711375","","","1","","",""
"3078374","","町田五丁目","","33.4447854","129.9720025","","","1","","",""
"3076347","","大名小路","","33.45041","129.97193","","","1","","",""
"3076348","","保健福祉事務所前","","33.451415","129.97252","","","1","","",""
"3076349","","唐津城入口","","33.452475","129.97708","","","1","","",""
"3076350","","東唐津一丁目","","33.45037","129.9823","","","1","","",""
"3076351","","東唐津二丁目","","33.449905","129.983095","","","1","","",""
"3076352","","東唐津三丁目","","33.44883","129.98515","","","1","","",""
"3005043","","東唐津","","33.448225","129.9873","","","1","","",""
"3005044","","シーサイド前","","33.447505","129.98887","","","1","","",""
"3005045","","東唐津駅","","33.439535","129.996685","","","1","","",""
"3005046","","唐津東中高前","","33.435135","130.000369","","","1","","",""
"3070346","","イオン唐津店","","33.43647","130.01234","","","1","","",""
"3076353","","城内二の門","","33.45227","129.97351","","","1","","",""
"3607286","","つまんでご卵","","33.624589","130.185154","","","1","","",""
"3009070","","大口・櫻井神社西口","","33.628053","130.184587","","","1","","",""
"3607284","","二見ヶ浦・月と太陽糸島茶房前","","33.640732","130.200084","","","1","","",""
"3607283","","二見ヶ浦・PALMBEACH前","","33.642481","130.201525","","","1","","",""
"3607287","","西の浦保育園前","","33.647823","130.208249","","","1","","",""
"3606045","","西の浦","","33.650331","130.211595","","","1","","",""
"3606042","","宮の浦（福岡市西区）","","33.641504","130.226812","","","1","","",""
"3606217","","ざうお本店前","","33.628644","130.227046","","","1","","",""
"3606122","","海釣公園前","","33.626554","130.228644","","","1","","",""
"3606130","","大原西","","33.617033","130.231351","","","1","","",""
"3606038","","大原橋","","33.614394","130.234235","","","1","","",""
"3606170","","今津運動公園前","","33.607886","130.249937","","","1","","",""
"3003025","","千代田町","","33.44856","129.974024","","","1","","",""
"3003026","","栄町","","33.44786","129.975325","","","1","","",""
"3003028","","船宮","","33.445265","129.980005","","","1","","",""
"3003029","","松浦橋","","33.44424","129.982464","","","1","","",""
"3001257","","干居","","33.440326","130.036255","","","1","","",""
"3001256","","松原口","","33.444229","130.033514","","","1","","",""
"3001578","","浜崎駅北口","","33.447012","130.036945","","","1","","",""
"3050262","","浜崎四ッ角","","33.44936","130.04144","","","1","","",""
"3050261","","浜玉中学校前","","33.44879","130.04572","","","1","","",""
"3050260","","大江","","33.44787","130.04842","","","1","","",""
"3050259","","大江上","","33.44785","130.05178","","","1","","",""
"3050258","","新岡口橋","","33.444815","130.057055","","","1","","",""
"3050257","","土井","","33.4439","130.05939","","","1","","",""
"3050256","","玉島神社前（バス）","","33.44174","130.06396","","","1","","",""
"3050255","","五反田","","33.44117","130.06662","","","1","","",""
"3050254","","簗場","","33.44171","130.07129","","","1","","",""
"3050253","","下柳瀬","","33.44","130.08466","","","1","","",""
"3050252","","上柳瀬","","33.439085","130.090525","","","1","","",""
"3050251","","鮎返","","33.44447","130.10206","","","1","","",""
"3050250","","樽門","","33.44498","130.10744","","","1","","",""
"3050249","","藤川","","33.44422","130.11223","","","1","","",""
"3050248","","七山","","33.44368","130.11552","","","1","","",""
"3001841","","七山郵便局前","","33.442667","130.115907","","","1","","",""
"3001883","","七山市民センター前","","33.441693","130.116152","","","1","","",""
"3084498","","愛敬町","","33.2622","130.299935","","","1","","",""
"3084496","","三溝東","","33.268135","130.29661","","","1","","",""
"3084495","","商業校門前","","33.27012","130.295635","","","1","","",""
"3086506","","長瀬","","33.293935","130.284395","","","1","","",""
"3002435","","五領","","33.299953","130.280447","","","1","","",""
"3086505","","イオンモール佐賀大和","","33.30289","130.281685","","","1","","",""
"3084482","","駄市川原","","33.309245","130.277045","","","1","","",""
"3084481","","大和中学校前","","33.309125","130.26892","","","1","","",""
"3084480","","立石","","33.308395","130.26465","","","1","","",""
"3084479","","大橋（大和町）","","33.3076","130.25954","","","1","","",""
"3084478","","中極","","33.306795","130.25475","","","1","","",""
"3084477","","大久保（大和町）","","33.305005","130.249535","","","1","","",""
"3084476","","江熊野","","33.304","130.24614","","","1","","",""
"3084475","","大和特別支援学校前","","33.30347","130.24301","","","1","","",""
"3084474","","今古賀（大和町）","","33.30307","130.24059","","","1","","",""
"3084473","","山王","","33.302455","130.236465","","","1","","",""
"3084472","","今市","","33.30167","130.23168","","","1","","",""
"3084471","","大地町","","33.300685","130.22544","","","1","","",""
"3084470","","御門前","","33.29962","130.21547","","","1","","",""
"3084469","","高原","","33.29973","130.207495","","","1","","",""
"3084468","","上町（小城）","","33.30013","130.20394","","","1","","",""
"3084467","","ひらまつ病院","","33.29765","130.20076","","","1","","",""
"3084466","","下町（小城）","","33.295465","130.2011","","","1","","",""
"3080413","","小城","","33.29356","130.19905","","","1","","",""
"3607254","","九大学研都市駅","","33.578347","130.259038","","","1","","",""
"3607016","","北原","","33.580223","130.256194","","","1","","",""
"3607015","","山崎","","33.577021","130.252327","","","1","","",""
"3607014","","周船寺東口","","33.574456","130.24917","","","1","","",""
"3607013","","周船寺","","33.573213","130.245125","","","1","","",""
"3607257","","泉","","33.577754","130.241641","","","1","","",""
"3607258","","富士見","","33.580744","130.240315","","","1","","",""
"3607259","","たろう保育園前","","33.583584","130.238576","","","1","","",""
"3607260","","元岡農協前","","33.587571","130.236631","","","1","","",""
"3607270","","産学連携交流センター","","33.593792","130.229198","","","1","","",""
"3607275","","西消防署元岡出張所前","","33.595073","130.227267","","","1","","",""
"3607253","","九大ビッグオレンジ","","33.597881","130.222382","","","1","","",""
"3607281","","九大理学部","","33.597473","130.219893","","","1","","",""
"3607252","","九大工学部","","33.596766","130.216721","","","1","","",""
"3607288","","九大農学部","","33.594555","130.213436","","","1","","",""
"3607274","","九大船舶・航空実験棟","","33.597459","130.211679","","","1","","",""
"3607273","","九大総合グラウンド","","33.599423","130.210123","","","1","","",""
"3607276","","九大センターゾーン入口","","33.59782","130.224626","","","1","","",""
"3007303","","ゲートウェイ","","33.581004","130.252911","","","1","","",""
"3007304","","学園通","","33.584674","130.249966","","","1","","",""
"3607075","","元岡郵便局前","","33.588014","130.245056","","","1","","",""
"3607074","","元岡小学校前","","33.589051","130.239284","","","1","","",""
"3607289","","九大東ゲート","","33.601288","130.229391","","","1","","",""
"3607290","","九大イーストゾーン","","33.599321","130.22852","","","1","","",""
"3607291","","九大中央図書館","","33.597962","130.22613","","","1","","",""
"3607255","","舞鶴高校入口","","33.583412","130.259244","","","1","","",""
"3607256","","横浜西","","33.585179","130.258593","","","1","","",""
"3607078","","工芸会ワークセンター","","33.586857","130.256833","","","1","","",""
"3607077","","玄洋高校","","33.587391","130.252419","","","1","","",""
"3607076","","今出","","33.587929","130.247585","","","1","","",""
"3607277","","桑原西","","33.602521","130.222511","","","1","","",""
"3607278","","桑原公民館","","33.603804","130.224891","","","1","","",""
"3607279","","桑原東","","33.604935","130.227747","","","1","","",""
"3607280","","九大伊都協奏館","","33.603345","130.228517","","","1","","",""
"3609005","","泊北口","","33.584835","130.215161","","","1","","",""
"3007299","","国際村前","","33.583989","130.21309","","","1","","",""
"3007301","","仏青寮前","","33.584567","130.210556","","","1","","",""
"3007302","","一蘭の森（糸島）","","33.592849","130.201198","","","1","","",""
"3607073","","元岡","","33.591183","130.223648","","","1","","",""
"3607072","","山手","","33.594935","130.2261","","","1","","",""
"3607216","","前原駅北口","","33.557194","130.198765","","","1","","",""
"3607132","","丸田池公園前","","33.558098","130.198479","","","1","","",""
"3607005","","伊都文化会館前","","33.560146","130.203696","","","1","","",""
"3607006","","糸島農協前","","33.560813","130.207796","","","1","","",""
"3607007","","浦志","","33.562154","130.212501","","","1","","",""
"3607008","","潤","","33.563561","130.218278","","","1","","",""
"3607009","","産の宮","","33.564589","130.223568","","","1","","",""
"3609001","","産の宮北","","33.565701","130.22433","","","1","","",""
"3607293","","東風小学校東","","33.567271","130.220175","","","1","","",""
"3607294","","東風コミュニティセンター前","","33.568328","130.215158","","","1","","",""
"3607296","","泊三区","","33.571638","130.213632","","","1","","",""
"3609004","","泊東口","","33.574698","130.213499","","","1","","",""
"3607101","","大塚","","33.578727","130.215365","","","1","","",""
"3007300","","伊都の湯どころ入口","","33.583619","130.214473","","","1","","",""
"3607012","","周船寺小学校前","","33.57182","130.240507","","","1","","",""
"3607011","","高田（前原）","","33.570693","130.23673","","","1","","",""
"3607010","","波多江小学校前","","33.566936","130.230353","","","1","","",""
"3609002","","東風小学校入口","","33.568047","130.220664","","","1","","",""
"3609003","","志登","","33.572184","130.218861","","","1","","",""
"3607099","","馬場","","33.58731","130.203667","","","1","","",""
"3607098","","松隈","","33.586643","130.199777","","","1","","",""
"3607217","","町頭","","33.581254","130.201504","","","1","","",""
"3607218","","油比","","33.579167","130.200266","","","1","","",""
"3607094","","新田（前原市）","","33.572357","130.200141","","","1","","",""
"3607213","","医師会病院前","","33.567481","130.202213","","","1","","",""
"3607093","","吉原橋","","33.565285","130.202224","","","1","","",""
"3609054","","前原コミュニティセンター前","","33.561315","130.20239","","","1","","",""
"3607095","","泊二区","","33.575694","130.204215","","","1","","",""
"3607096","","泊一区","","33.577098","130.209324","","","1","","",""
"3607100","","桂木（前原）","","33.583872","130.210907","","","1","","",""
"3007186","","井原山入口","","33.498542","130.248229","","","1","","",""
"3007185","","瑞梅寺ダム","","33.504382","130.249098","","","1","","",""
"3007184","","辰ヶ橋","","33.508969","130.247988","","","1","","",""
"3009068","","辰ヶ橋入口","","33.512653","130.244843","","","1","","",""
"3007183","","瑞梅寺","","33.515763","130.241796","","","1","","",""
"3009067","","瑞梅寺入口","","33.519564","130.240907","","","1","","",""
"3007169","","井原（前原）","","33.527271","130.243031","","","1","","",""
"3007168","","下町（前原）","","33.532429","130.242663","","","1","","",""
"3007215","","伊都国歴史博物館","","33.537647","130.250946","","","1","","",""
"3007167","","三雲宮前","","33.537329","130.242066","","","1","","",""
"3007166","","三雲橋","","33.539904","130.238723","","","1","","",""
"3007165","","井田","","33.5464","130.233815","","","1","","",""
"3007156","","前原東中前","","33.545981","130.230174","","","1","","",""
"3007157","","平原古墳入口","","33.54345","130.230514","","","1","","",""
"3007158","","三雲入口","","33.540615","130.230854","","","1","","",""
"3007159","","曽根公民館","","33.538513","130.231109","","","1","","",""
"3007160","","銭瓶塚","","33.535521","130.23148","","","1","","",""
"3007205","","曽根","","33.532805","130.231826","","","1","","",""
"3007161","","曽根グラウンド","","33.530648","130.232091","","","1","","",""
"3007164","","中町","","33.552148","130.231121","","","1","","",""
"3009007","","JA伊都菜彩前","","33.555866","130.229188","","","1","","",""
"3007163","","波多江","","33.559874","130.227424","","","1","","",""
"3007162","","波多江駅西","","33.562925","130.225824","","","1","","",""
"3036168","","星賀","","33.449833","129.790193","","","1","","",""
"3036169","","里","","33.45088","129.7916","","","1","","",""
"3036170","","伊仲","","33.44949","129.79424","","","1","","",""
"3036171","","松山","","33.44653","129.79678","","","1","","",""
"3036172","","宇の山","","33.44366","129.80923","","","1","","",""
"3032150","","入野","","33.44143","129.81551","","","1","","",""
"3038176","","福祉センター前","","33.42242","129.83235","","","1","","",""
"3038177","","細浦","","33.42163","129.82925","","","1","","",""
"3038178","","高串","","33.42273","129.8262","","","1","","",""
"3038179","","土井の浦","","33.42398","129.82513","","","1","","",""
"3038180","","田野入口","","33.42918","129.82803","","","1","","",""
"3032153","","古保志気","","33.4319533","129.8294","","","1","","",""
"3032152","","長畑","","33.43692","129.8231","","","1","","",""
"3032151","","肥前中学校前","","33.44066","129.81908","","","1","","",""
"3037173","","菖津","","33.45555","129.83545","","","1","","",""
"3037174","","大鶴","","33.45192","129.83484","","","1","","",""
"3037175","","大鶴入口","","33.44291","129.83488","","","1","","",""
"3032154","","梅崎","","33.44228","129.839","","","1","","",""
"3035161","","納所","","33.46775","129.8116","","","1","","",""
"3035162","","農協前（肥前町）","","33.46683","129.81476","","","1","","",""
"3035163","","内木場","","33.46487","129.81662","","","1","","",""
"3035164","","山口","","33.46339","129.81976","","","1","","",""
"3035165","","柳田橋","","33.4571","129.82059","","","1","","",""
"3035166","","山添","","33.44703","129.81734","","","1","","",""
"3035167","","山田前","","33.44504","129.81509","","","1","","",""
"3041218","","坊主町","","33.449595","129.964705","","","1","","",""
"3041217","","熊の原","","33.44586","129.9622","","","1","","",""
"3041216","","長松校前","","33.44405","129.96045","","","1","","",""
"3041215","","見借分道","","33.442","129.958635","","","1","","",""
"3041214","","神田","","33.439745","129.954255","","","1","","",""
"3041213","","お茶の水","","33.43899","129.95131","","","1","","",""
"3041212","","窯元前（唐津）","","33.43637","129.94839","","","1","","",""
"3041211","","平木場ダム","","33.43313","129.94315","","","1","","",""
"3041210","","平木場","","33.43227","129.94034","","","1","","",""
"3041209","","八谷橋","","33.42853","129.93712","","","1","","",""
"3041208","","川原","","33.42793","129.92644","","","1","","",""
"3041207","","椎木茶屋","","33.42469","129.92448","","","1","","",""
"3041206","","竹木場","","33.4216675","129.9205325","","","1","","",""
"3041205","","小十入口","","33.42454","129.91641","","","1","","",""
"3041204","","稲荷茶屋","","33.42677","129.90691","","","1","","",""
"3041203","","雨溜","","33.42513","129.90195","","","1","","",""
"3041202","","切木","","33.42785","129.88391","","","1","","",""
"3041201","","切木郵便局前","","33.42783","129.88098","","","1","","",""
"3041200","","ぼたんと緑の丘入口","","33.42397","129.87507","","","1","","",""
"3041198","","万賀里川","","33.42233","129.86978","","","1","","",""
"3041197","","瓜ヶ坂入口","","33.42285","129.86292","","","1","","",""
"3041196","","八折栄","","33.42571","129.85982","","","1","","",""
"3041195","","放四郎川","","33.4281","129.84622","","","1","","",""
"3041194","","新木場","","33.42948","129.84122","","","1","","",""
"3041193","","比恵田","","33.43168","129.8387","","","1","","",""
"3032155","","寺浦","","33.44373","129.8485","","","1","","",""
"3032156","","太田橋","","33.44671","129.86005","","","1","","",""
"3032157","","牟形コミュニティセンター前","","33.44851","129.859955","","","1","","",""
"3032158","","牟形","","33.45687","129.857805","","","1","","",""
"3032159","","牟形入口","","33.46","129.85826","","","1","","",""
"3032160","","新田第２町営住宅前","","33.4622","129.85902","","","1","","",""
"3030149","","唐津青翔高校前","","33.46578","129.85884","","","1","","",""
"3049237","","満越","","33.40778","129.85703","","","1","","",""
"3049238","","大浦浜入口","","33.41351","129.85735","","","1","","",""
"3049239","","大浦岡","","33.4165","129.86354","","","1","","",""
"3048236","","切木小学校前","","33.42136","129.87119","","","1","","",""
"3044221","","大浦入口","","33.41339","129.87111","","","1","","",""
"3044222","","中浦","","33.40974","129.87782","","","1","","",""
"3044223","","杉野浦","","33.40071","129.87675","","","1","","",""
"3044224","","平畑","","33.39642","129.87816","","","1","","",""
"3044225","","上筒井","","33.3942","129.88292","","","1","","",""
"3044226","","木場","","33.40307","129.89441","","","1","","",""
"3044227","","清水入口","","33.40663","129.89833","","","1","","",""
"3044228","","萩の坂","","33.40765","129.90402","","","1","","",""
"3044229","","木場分道","","33.41286","129.90633","","","1","","",""
"3044230","","唐の川","","33.41623","129.91039","","","1","","",""
"3046231","","旭ヶ丘一区","","33.43924","129.96391","","","1","","",""
"3607131","","糸島市役所前","","33.55688","130.195889","","","1","","",""
"3009064","","糸島高校前駅北口","","33.560938","130.213474","","","1","","",""
"3007241","","周船寺駅","","33.570956","130.246086","","","1","","",""
"3007047","","五中前","","33.440044","129.98262","","","1","","",""
"3007049","","本村","","33.435159","129.98076","","","1","","",""
"3047234","","西山","","33.42892","129.98394","","","1","","",""
"3047233","","天満町南","","33.43004","129.987785","","","1","","",""
"3019107","","大土井","","33.426635","129.98873","","","1","","",""
"3004036","","鬼塚駅前","","33.42055","129.986699","","","1","","",""
"3004037","","鬼塚","","33.41709","129.98562","","","1","","",""
"3004038","","春日様前","","33.409275","129.978749","","","1","","",""
"3004039","","川原橋","","33.404755","129.973459","","","1","","",""
"3019106","","宇の木","","33.402355","129.96781","","","1","","",""
"3019105","","千々賀","","33.39943","129.960525","","","1","","",""
"3115697","","下畑島","","33.39567","129.955445","","","1","","",""
"3115696","","畑島","","33.3924593","129.9525627","","","1","","",""
"3115695","","竹有","","33.386185","129.948175","","","1","","",""
"3115694","","北波多中学校前","","33.378545","129.95307","","","1","","",""
"3066317","","徳須恵","","33.375795","129.950505","","","1","","",""
"3066316","","市民病院きたはた","","33.37455","129.94592","","","1","","",""
"3004042","","工業高校前","","33.394329","129.97163","","","1","","",""
"3019104","","石志","","33.3928","129.96512","","","1","","",""
"3088550","","大和支所前","","33.3121807","130.2805962","","","1","","",""
"3088549","","高志館高校前","","33.31419","130.2789","","","1","","",""
"3088548","","清和医院前","","33.31589","130.277575","","","1","","",""
"3088547","","惣座","","33.3204085","130.2734915","","","1","","",""
"3088546","","大和公民館","","33.3228","130.270895","","","1","","",""
"3088545","","ユースピア入口","","33.32547","130.26955","","","1","","",""
"3088544","","川上橋","","33.32695","130.268251","","","1","","",""
"3088543","","下小原","","33.33004","130.266755","","","1","","",""
"3088542","","小原（大和町）","","33.33339","130.26218","","","1","","",""
"3088541","","上小原","","33.336445","130.25948","","","1","","",""
"3088540","","八反原","","33.339605","130.25393","","","1","","",""
"3088539","","山溜","","33.34357","130.2474555","","","1","","",""
"3088538","","第一発電所前","","33.34893","130.2473","","","1","","",""
"3088537","","下中の原","","33.35112","130.24715","","","1","","",""
"3088536","","中の原","","33.35341","130.24704","","","1","","",""
"3088535","","富士大和温泉病院","","33.35577","130.24904","","","1","","",""
"3088534","","内野","","33.358855","130.249025","","","1","","",""
"3088533","","内野上","","33.36081","130.249725","","","1","","",""
"3088532","","自動車学校前","","33.362915","130.247445","","","1","","",""
"3088531","","熊の川温泉前","","33.3652868","130.2405468","","","1","","",""
"3088530","","小関橋","","33.36495","130.23819","","","1","","",""
"3088529","","上熊の川","","33.3638","130.23341","","","1","","",""
"3088528","","鮎の瀬","","33.36493","130.229255","","","1","","",""
"3088527","","柚の木入口","","33.36637","130.2106","","","1","","",""
"3088526","","矢櫃","","33.36658","130.20777","","","1","","",""
"3088525","","天河橋","","33.36864","130.20547","","","1","","",""
"3088524","","古湯温泉","","33.37143","130.206555","","","1","","",""
"3088523","","フォレスタふじ前","","33.37388","130.206705","","","1","","",""
"3110654","","富士支所前","","33.37356","130.20807","","","1","","",""
"3100640","","富士小学校前","","33.365795","130.237585","","","1","","",""
"3001001","","呼子","","33.53716","129.893859","","","1","","",""
"3001002","","殿の浦入口","","33.534976","129.893014","","","1","","",""
"3001003","","横竹","","33.530375","129.898495","","","1","","",""
"3001004","","中野","","33.528435","129.906119","","","1","","",""
"3001005","","塩鶴","","33.5248044","129.9105459","","","1","","",""
"3001006","","菖蒲峠","","33.51328","129.920725","","","1","","",""
"3001007","","菖蒲","","33.50661","129.91905","","","1","","",""
"3001008","","山口茶屋","","33.503195","129.917473","","","1","","",""
"3001009","","八床入口","","33.500619","129.92226","","","1","","",""
"3001010","","岩野","","33.494594","129.921114","","","1","","",""
"3001011","","浦","","33.487184","129.934395","","","1","","",""
"3001012","","唐房入口","","33.479205","129.93583","","","1","","",""
"3001013","","浜町","","33.475035","129.937715","","","1","","",""
"3001014","","八幡橋","","33.472515","129.939804","","","1","","",""
"3001015","","中の瀬","","33.470309","129.94376","","","1","","",""
"3001016","","藤崎通り","","33.468429","129.951225","","","1","","",""
"3001017","","妙見神社下","","33.46708","129.95355","","","1","","",""
"3001018","","西唐津二丁目","","33.46433","129.95543","","","1","","",""
"3001019","","西唐津駅前","","33.461354","129.95729","","","1","","",""
"3004033","","唐津南高下","","33.44565","129.9576","","","1","","",""
"3004040","","鬼塚中学校前","","33.401725","129.97417","","","1","","",""
"3004041","","唐津自動車学校前","","33.397845","129.97773","","","1","","",""
"3002024","","打上","","33.516035","129.904434","","","1","","",""
"3001020","","二タ子一丁目（さんて入口）","","33.45711","129.959445","","","1","","",""
"3001021","","西朝日町","","33.453595","129.9617","","","1","","",""
"3001022","","朝日町","","33.45166","129.963924","","","1","","",""
"3009062","","殿の浦","","33.53656","129.89139","","","1","","",""
"3009061","","殿の浦南","","33.53172","129.891489","","","1","","",""
"3009060","","ひばりヶ丘","","33.529946","129.889253","","","1","","",""
"3009059","","呼子公民館","","33.5325","129.887121","","","1","","",""
"3009058","","呼子大橋","","33.53942","129.88432","","","1","","",""
"3009057","","片島","","33.54728","129.88118","","","1","","",""
"3009056","","田島神社","","33.55482","129.8905","","","1","","",""
"3009055","","加部島中部","","33.55555","129.88817","","","1","","",""
"3009054","","加部島杉村","","33.55823","129.888029","","","1","","",""
"3008053","","持山上","","33.53779","129.89865","","","1","","",""
"3008052","","長沙子","","33.54394","129.8994","","","1","","",""
"3008051","","尾の上","","33.54787","129.89685","","","1","","",""
"3008050","","呼子台場みなとプラザ","","33.54678","129.89191","","","1","","",""
"3010077","","伊達政宗陣跡（海青中学校前）","","33.52963","129.88624","","","1","","",""
"3010076","","名護屋大橋","","33.529145","129.88404","","","1","","",""
"3010075","","名護屋浜","","33.53313","129.87807","","","1","","",""
"3010074","","名護屋港入口","","33.5285","129.878925","","","1","","",""
"3010073","","鎮西市民センター前","","33.528804","129.8757005","","","1","","",""
"3010072","","名護屋城博物館入口","","33.52899","129.873385","","","1","","",""
"3010071","","名護屋城址","","33.531835","129.869515","","","1","","",""
"3023129","","串","","33.5188345","129.8527835","","","1","","",""
"3023128","","外津橋","","33.51448","129.84686","","","1","","",""
"3020111","","九州電力今村寮","","33.51088","129.84641","","","1","","",""
"3020112","","値賀","","33.50866","129.84726","","","1","","",""
"3020113","","玄海町中通り","","33.50354","129.85104","","","1","","",""
"3020114","","今村","","33.49976","129.84999","","","1","","",""
